The following is the list that works with word2vec without any threshold.  Anything that has not been properly classified should be simply deleted from this file. However, if we are using the whole list only to derive a single distance as positive/negative, we can tolerate the errors.

adjective,sentiment,positive_value,negative_value,positive_percent,negative_percent
mythical,positive,0.11199461479775476,0.10892749861502547,0.506941623306397,0.493058376693603
nameless,negative,0.0835570844371231,0.16291564998659674,0.33901147172521406,0.6609885282747858
nasty,negative,0.07540023890035563,0.24570050743469565,0.23481801198206984,0.7651819880179302
national,positive,0.09769738154893373,0.04643494151929878,0.6778311725585913,0.32216882744140873
native,positive,0.08783275974804647,0.06838451486006046,0.5622474208975118,0.4377525791024883
natural,positive,0.1828701541749391,0.11468406358102988,0.6145775904440888,0.3854224095559113
nautical,positive,0.08821912373290598,0.04137458534016428,0.6807361589069452,0.3192638410930548
nearby,positive,0.09557399924691284,0.07390811068108287,0.5639179220008373,0.43608207799916254
nebulous,negative,0.130057000247303,0.1986964925905432,0.395606443979143,0.6043935560208571
necessary,positive,0.19368564622680853,0.14678051678836979,0.5688836873289339,0.43111631267106615
needless,negative,0.07485211913145089,0.15987134845686618,0.3188949102555628,0.6811050897444371
negative,negative,0.17464370816477323,0.19225167066237098,0.4760041097357438,0.5239958902642563
neglectful,negative,0.07108768499595988,0.24478502220233375,0.22505168498566597,0.774948315014334
negligent,negative,0.09082553218158519,0.19502012990331602,0.3177432587891028,0.6822567412108973
neither,negative,0.10059059570991076,0.15581141390893816,0.39231594112480794,0.6076840588751922
neurological,positive,0.1325769196578366,0.08226843390307882,0.6170806929750373,0.3829193070249626
neurotic,negative,0.1148617322247878,0.26093395312825496,0.30564941722755673,0.6943505827724433
new,positive,0.1420414018831045,0.0627493237495919,0.6935929419863655,0.30640705801363444
nightmarish,negative,0.13527694765179343,0.20168540003052526,0.4014601292466356,0.5985398707533643
nine,negative,0.05361526631957037,0.05751250728321895,0.48246504524792005,0.5175349547520799
ninth,negative,0.044471190854566,0.05220439336346727,0.4600043662965589,0.5399956337034412
noncompetitive,positive,0.0860954137682403,0.06813381745828395,0.5582301946495967,0.4417698053504032
nondescript,negative,0.09751126152884075,0.13770905229379232,0.41455289275044804,0.5854471072495518
nondestructive,positive,0.12012440220265924,0.056611996779382376,0.6796811686474681,0.32031883135253186
nonexclusive,positive,0.07924142294872795,0.05670843920233892,0.5828724038033614,0.4171275961966388
nonrenewable,positive,0.0970968549116766,0.06457422467334287,0.6005827087992901,0.3994172912007099
nonstop,positive,0.04730785237266116,0.037087611969756504,0.5605497018266177,0.4394502981733824
nonverbal,positive,0.1528997781631701,0.11466496770259492,0.5714496417247683,0.42855035827523175
nonviolent,positive,0.1180590596667133,0.09259213186715198,0.5604480981430079,0.439551901856992
nosy,negative,0.05568736044635862,0.1763908891304729,0.239950794819843,0.760049205180157
notable,positive,0.114625603740933,0.07268067424366947,0.6119688297386157,0.3880311702613844
noticeable,positive,0.17436139234537198,0.15893135017629473,0.5231478820275755,0.4768521179724245
numerous,positive,0.1285725550885043,0.07833789644625802,0.621392269625893,0.378607730374107
nutritional,positive,0.14314343659836462,0.07771035425449413,0.6481366520610563,0.35186334793894364
oafish,negative,0.08566296544869374,0.2654005989191575,0.24400984363884148,0.7559901563611585
obese,negative,0.08358867178189859,0.19709933704122257,0.2977992260245537,0.7022007739754462
objective,positive,0.15786961029129695,0.08882564620195459,0.6399377618175466,0.3600622381824535
oblique,positive,0.15572944184679272,0.12679169985925323,0.5512134097519121,0.448786590248088
obnoxious,negative,0.09225226010565837,0.3038336515193084,0.23290972336579158,0.7670902766342085
obscure,negative,0.18072803315821473,0.21324666392510574,0.45873005169160175,0.5412699483083984
observable,positive,0.19161181448974537,0.12589341944677812,0.6034918294545435,0.39650817054545645
obstinate,negative,0.11648508607131805,0.28038127597323276,0.2935121169534692,0.7064878830465308
obstructive,negative,0.10417066310005205,0.13497712058535724,0.4355911708430674,0.5644088291569326
obtainable,positive,0.10950299397242592,0.05722128530378597,0.6567909271991061,0.3432090728008939
obtuse,negative,0.12707396732118806,0.19579712545676084,0.3935749287056237,0.6064250712943763
occupational,positive,0.13556665784120772,0.07702793817716344,0.637676875989326,0.362323124010674
oceanic,positive,0.08469790236314358,0.06124501349094686,0.5803495282211719,0.4196504717788281
odd,negative,0.11802011635115937,0.18012341908357457,0.39584999278642735,0.6041500072135727
odious,negative,0.11090793564751306,0.26809759460922006,0.2926288056334839,0.7073711943665161
odorous,negative,0.12123759441402526,0.12816567763928324,0.4861106809701816,0.5138893190298184
old,negative,0.08725444856335007,0.12669196412142186,0.40783319275332064,0.5921668072466794
ominous,negative,0.14040723117744472,0.2162966615901803,0.39362405071624235,0.6063759492837576
one,negative,0.12816441057450653,0.13041789966762882,0.4956426077812281,0.5043573922187718
onerous,negative,0.11387859517590962,0.19006112124667465,0.37467494053188455,0.6253250594681155
open,positive,0.06906486812568542,0.048874065006227305,0.585598549110475,0.414401450889525
operable,positive,0.10645493205512614,0.0811692186374547,0.5673839517043349,0.4326160482956651
operatic,positive,0.08784552097616528,0.05449921959325816,0.6171321864422651,0.3828678135577349
operational,positive,0.12317056124730162,0.07410715506623754,0.6243511104495102,0.3756488895504898
opposed,negative,0.10953028548946477,0.12186523347579635,0.47334661439968634,0.5266533856003136
opposite,negative,0.09671087304495594,0.12827571277645294,0.42985172956810697,0.570148270431893
optimal,positive,0.196358274114611,0.12036482103885095,0.6199682849760908,0.3800317150239093
optional,positive,0.14678977064565954,0.08663904601668239,0.6288416860630922,0.37115831393690774
opulent,positive,0.14765205109921842,0.12837811647839045,0.5349127321661479,0.46508726783385207
organic,positive,0.17869690074706018,0.08979198431647578,0.66556535740678,0.33443464259322003
organizational,positive,0.18191624384488572,0.08149402608725077,0.6906194048233334,0.3093805951766665
original,positive,0.1384564749516508,0.08088458953000074,0.6312382739586506,0.3687617260413494
ornamental,positive,0.15174743387077488,0.08702596409886384,0.6355290629572996,0.3644709370427004
ornate,positive,0.15831265334862013,0.10206362891724523,0.6080148774340746,0.39198512256592544
orthopedic,positive,0.09036639952026493,0.05628220415331141,0.6162104326708121,0.3837895673291878
outstanding,positive,0.10971406058768736,0.0534544896382999,0.6723971037049369,0.3276028962950631
outward,positive,0.13100166132831445,0.10985264542798233,0.5439041680116837,0.4560958319883163
overall,positive,0.10333416887434732,0.07104591941618035,0.5925800926432977,0.4074199073567023
overbearing,negative,0.08975232287661886,0.27260742491499695,0.24768844614670946,0.7523115538532905
oversized,positive,0.14018027399688962,0.13769162814717392,0.5044780451541039,0.4955219548458961
painful,negative,0.13969751708470754,0.254665574120522,0.35423577966632763,0.6457642203336724
painstaking,positive,0.1319322962509827,0.10094967315224214,0.5665200126444644,0.4334799873555356
pale,negative,0.10788304617169062,0.13570910278232642,0.44288392148490685,0.5571160785150931
pallid,negative,0.10956729353843846,0.1581468023969747,0.4092697964057593,0.5907302035942407
paltry,negative,0.06916112214188345,0.09959328530031783,0.4098329826767415,0.5901670173232586
panicky,negative,0.07894310932163136,0.2496267228929236,0.24026280437724967,0.7597371956227503
panoramic,positive,0.11067871805171228,0.06409792168741428,0.6332580728003039,0.3667419271996962
parallel,positive,0.13388111552986867,0.08023276968450971,0.6252799317326952,0.3747200682673047
paranormal,positive,0.09698355266101054,0.09454831584473679,0.506357262724142,0.4936427372758579
parental,positive,0.12202887490392986,0.09166948421188315,0.5710332798474919,0.42896672015250814
partial,positive,0.12910065455464292,0.07321170401639238,0.6381253990932714,0.3618746009067286
particular,positive,0.2195481693591484,0.15217314061340637,0.5906257281170085,0.4093742718829914
part_time,positive,0.06071642548072984,0.055842132717213236,0.520909201515855,0.479090798484145
passive,positive,0.18400844896621643,0.14320219403823287,0.5623547182837643,0.4376452817162358
past,negative,0.10512606100247074,0.1147044423146267,0.47821416689762225,0.5217858331023777
pastoral,positive,0.11733184532765838,0.0635008898811511,0.6488418437744363,0.3511581562255636
pathetic,negative,0.13334929224590392,0.3176248853069802,0.2956916357594921,0.7043083642405079
pathological,negative,0.14951201778618567,0.17076894666380196,0.4668151853574557,0.5331848146425442
patient,positive,0.12317303880743778,0.08980359338951172,0.5783406260905369,0.421659373909463
patriotic,positive,0.11291547077079955,0.10894690387790759,0.5089437582626971,0.4910562417373029
payable,positive,0.08831936110213372,0.07271137246107028,0.5484627632741217,0.4515372367258783
pedestrian,positive,0.10412484884929149,0.06514692407233724,0.615134154100816,0.38486584589918404
peerless,positive,0.09285288781248388,0.06762359180534618,0.5786074572025149,0.42139254279748495
peeved,negative,0.06218244609891198,0.1912864082216127,0.24532578673464556,0.7546742132653544
perceivable,positive,0.15502585603055064,0.11322790914479332,0.5779074747719498,0.4220925252280502
perceptible,positive,0.1662582879521637,0.14067621322859195,0.5416735079066695,0.4583264920933305
perceptual,positive,0.1867787330651159,0.09006564033870079,0.6746705044739078,0.32532949552609225
perennial,positive,0.0772119211842536,0.06627214334666773,0.5381219261990878,0.46187807380091217
period,positive,0.07002479427759647,0.05131356548776089,0.5771035179065348,0.4228964820934652
periodic,positive,0.1611325780773194,0.09046401769037103,0.6404402157575287,0.35955978424247126
peripheral,positive,0.16196437725195836,0.08127416365598215,0.6658664233364963,0.33413357666350385
perishable,positive,0.12504394465758198,0.08781310146228913,0.5874550405400397,0.41254495945996034
permanent,positive,0.12381703894225345,0.07517949734800354,0.6222070054609067,0.3777929945390933
permeable,positive,0.14387323965090942,0.10970736887977935,0.5673668837871633,0.4326331162128368
perpetual,positive,0.0890538215103648,0.07845411336585995,0.5316394209991819,0.4683605790008181
personal,positive,0.1546447893071284,0.13481359547120164,0.5342556907638272,0.4657443092361727
pert,positive,0.06322205665023999,0.06255235873256094,0.5026622978752904,0.4973377021247096
pertinent,positive,0.16931077243214854,0.13054821121535498,0.5646346505035189,0.4353653494964811
pervasive,positive,0.18423787992789298,0.168093923501329,0.5229101606347141,0.47708983936528593
petty,negative,0.0380520760120177,0.13855771215304633,0.21545847717371847,0.7845415228262815
petulant,negative,0.09726342517163383,0.29148625051964944,0.2501955146295051,0.7498044853704949
pharmaceutical,positive,0.10294699231535509,0.05248294892774697,0.6623369441692036,0.33766305583079637
phenomenal,positive,0.14204266784328226,0.10492911208884755,0.575137239899704,0.4248627601002959
philanthropic,positive,0.10847228873301916,0.05282826804355637,0.6724855195835987,0.3275144804164013
philosophical,positive,0.16335228173326657,0.09882628234779398,0.6230573514116936,0.3769426485883064
phobic,negative,0.10819168986957535,0.1843405812284273,0.3698453147185581,0.6301546852814419
phonemic,positive,0.144384263046929,0.0883896257991054,0.6202768865644991,0.37972311343550097
phonetic,positive,0.1556140127476084,0.07348180192268638,0.6792529709526193,0.3207470290473807
phosphorescent,positive,0.11810285956917398,0.11576786668723146,0.5049920589021957,0.4950079410978043
photographic,positive,0.12041967257640615,0.05158690876215497,0.7000875875754063,0.29991241242459377
physical,positive,0.2105368784395139,0.13205009896884048,0.6145501502485882,0.3854498497514117
physiological,positive,0.16882897214067596,0.0875783863450663,0.6584404329802565,0.3415595670197436
picturesque,positive,0.16077774306412748,0.11976155080786752,0.5731024016104049,0.42689759838959507
piercing,positive,0.10920570823851831,0.09161446454047802,0.5437984975677707,0.45620150243222934
pitiful,negative,0.08564515794620742,0.23949737267904184,0.26340804379393784,0.7365919562060622
pitiless,negative,0.10394397770936276,0.22086949966615066,0.32001128324239525,0.6799887167576047
pivotal,positive,0.11212938945597638,0.08909953015930329,0.5572230356866767,0.4427769643133233
plastic,positive,0.14464470864415718,0.09868905288949342,0.594429263463115,0.405570736536885
platonic,positive,0.1303540007489179,0.10992032732059319,0.5425215494149946,0.4574784505850053
plentiful,positive,0.1414507417057744,0.11268690426481419,0.5565910597997139,0.4434089402002861
pluralistic,positive,0.15785677895741368,0.10610572655664499,0.5980272791016004,0.4019727208983997
plus,positive,0.09540365471403194,0.052136836583033586,0.6466269284812218,0.353373071518778
plush,positive,0.11313304785566929,0.10140678931365817,0.5273288604501831,0.4726711395498169
pneumatic,positive,0.11961165617850802,0.06303670450315829,0.6548739650993992,0.3451260349006008
poetic,positive,0.19206045974735447,0.12312990259838501,0.6093475013575415,0.39065249864245855
poisonous,negative,0.11514452314313321,0.1813906662429413,0.3882996934748968,0.6117003065251032
polished,positive,0.1781943506760859,0.1349973424713615,0.5689625701285566,0.4310374298714434
political,positive,0.14604420547055458,0.12902198603936696,0.5309420422367205,0.4690579577632797
poor,negative,0.12159737395101683,0.19690464489426984,0.38177897393511695,0.618221026064883
popular,positive,0.141673601279054,0.1100550450718687,0.5628028566981356,0.4371971433018643
populous,positive,0.08470048036539722,0.056657958839737704,0.5991894140998724,0.4008105859001277
porous,positive,0.15585754971238513,0.10508359181759794,0.5972900585877009,0.40270994141229915
portable,positive,0.1459623456031919,0.06371627124938278,0.6961241341353287,0.30387586586467125
positive,positive,0.17184503011395394,0.14959669561316125,0.5346071040566778,0.4653928959433223
possible,positive,0.18854134412347623,0.14794478610958578,0.5603242665392655,0.4396757334607345
posthumous,positive,0.08617778920062229,0.056138790252294415,0.6055358380021557,0.3944641619978443
postoperative,positive,0.1160805419963981,0.07693011177976448,0.6014203865192772,0.39857961348072274
potable,positive,0.102821336853114,0.07646308064157312,0.5735096127702286,0.4264903872297715
potent,positive,0.15310470591652242,0.1527655189159878,0.500554462273535,0.4994455377264649
potential,positive,0.16760596429230645,0.11279681678590044,0.5977328885534827,0.4022671114465173
powerless,negative,0.08840881224721367,0.217348183026081,0.2891473085290861,0.7108526914709138
practical,positive,0.22286039874345612,0.11116207242761789,0.6672018141836789,0.33279818581632126
pragmatic,positive,0.19082159157270429,0.16864905612089043,0.530840536764372,0.46915946323562796
precious,positive,0.12096774951302836,0.11136621823064795,0.5206632103252619,0.47933678967473803
precise,positive,0.21848223945359882,0.13452577498510027,0.618915805073142,0.38108419492685786
predicative,positive,0.11063458557126203,0.08738561014484655,0.5587035462275433,0.4412964537724568
predominant,positive,0.1575777911801997,0.10647507094340433,0.5967660790074566,0.4032339209925435
preeminent,positive,0.10267620854361194,0.061902831104905874,0.6238717200130207,0.3761282799869793
preferential,positive,0.12434792540720066,0.09891701371786525,0.5569523181494472,0.4430476818505529
prehistoric,positive,0.10085007014237304,0.06805092299546664,0.5970957794195416,0.4029042205804583
prejudicial,negative,0.10845423240768909,0.20476872899296364,0.3462524966966329,0.6537475033033671
preliminary,positive,0.07603506932100455,0.0553623547562435,0.5786648395504604,0.42133516044953956
premium,positive,0.12318098636391332,0.058236649918600385,0.6789912430128292,0.3210087569871708
prenatal,positive,0.12480226040867563,0.08395833744184897,0.5978247892259618,0.4021752107740383
preoperative,positive,0.12120416392467259,0.07265350728301578,0.6252224282361318,0.3747775717638681
preparative,positive,0.10691563062279066,0.04843282658987227,0.6882310422718226,0.31176895772817725
prepared,positive,0.12456461041601377,0.11893846329751709,0.5115525176596242,0.48844748234037577
prescriptive,positive,0.16595109300386612,0.13001191362273792,0.5607156613773528,0.43928433862264726
present,positive,0.08464042955375196,0.06373469580729389,0.5704489168773657,0.4295510831226343
presidential,positive,0.07217744271524419,0.054667269356595494,0.5690220864261636,0.4309779135738365
pressurized,positive,0.11246160035015883,0.06857846884307586,0.6211972899221662,0.3788027100778339
prestigious,positive,0.10907994383765333,0.048729653115404524,0.6912123593478305,0.30878764065216946
prevalent,positive,0.14693077548668135,0.1348235494888161,0.5214854306121444,0.47851456938785564
preventative,positive,0.1322409268534362,0.09445819866468765,0.5833323201013583,0.41666767989864184
preventive,positive,0.1400576852731207,0.08648512725850373,0.6182393681263635,0.3817606318736365
priceless,positive,0.11190894385962405,0.0919391239738244,0.548982117167075,0.451017882832925
prickly,negative,0.08940793971225916,0.15348316016721894,0.3680988712909742,0.6319011287090258
primary,positive,0.13132012904435686,0.0727289948919085,0.6435711485111528,0.3564288514888472
primitive,positive,0.1909048059225885,0.14515709355913112,0.5680644137791435,0.43193558622085654
primordial,positive,0.13590688329230996,0.09621026551722509,0.5855098771863214,0.4144901228136786
princely,positive,0.0681353936656465,0.04686908379886523,0.592458616984472,0.40754138301552795
principal,positive,0.07325414891183703,0.05094044853854112,0.5898336193014005,0.41016638069859956
pristine,positive,0.14652730189401586,0.12284604765552536,0.5439561936585252,0.45604380634147473
private,positive,0.10197005469463356,0.06931322720797303,0.5953298743575848,0.40467012564241517
prize,positive,0.06243088436564142,0.029350741607088008,0.6802111392555975,0.3197888607444025
proactive,positive,0.16792547197712984,0.11596357414145488,0.591517968984914,0.4084820310150859
probabilistic,positive,0.16794274460146358,0.07868663107093996,0.6809519107105109,0.31904808928948913
procedural,positive,0.147371913802531,0.10303812836326406,0.5885223792461042,0.4114776207538957
prodigious,positive,0.13555936845711716,0.11220120921267678,0.547138571164399,0.452861428835601
productive,positive,0.16756645560147707,0.11912599395253057,0.5844815789957196,0.41551842100428044
professional,positive,0.10262464694004605,0.04295571496893974,0.704934687579669,0.29506531242033096
professorial,positive,0.06943028242465958,0.04867691750243428,0.5878581700990121,0.4121418299009878
proficient,positive,0.10431760842063588,0.09385628636304355,0.5263942989792162,0.47360570102078386
profitable,positive,0.13391863489493194,0.12346754227731283,0.5203023579829331,0.4796976420170669
profound,positive,0.18189092610696364,0.14550446415409143,0.5555696002986767,0.4444303997013233
profuse,positive,0.1384481083920981,0.12429621474453895,0.5269309218151967,0.4730690781848032
programmable,positive,0.12953671981057807,0.049286361797208855,0.7243847866054073,0.27561521339459266
progressive,positive,0.11041585977654904,0.07101035936666407,0.6085992438027364,0.3914007561972636
prohibitive,negative,0.10639658953979426,0.13691806915878107,0.4372798174548176,0.5627201825451824
prolific,positive,0.12346506358533633,0.06976906560341037,0.6389402540000502,0.3610597459999498
prominent,positive,0.12675568107365762,0.08019261662884362,0.6124992690487138,0.3875007309512863
pronounceable,positive,0.09124367956179444,0.06746939735198165,0.5748970490400379,0.4251029509599621
proof,positive,0.1313686637842139,0.09865642710298825,0.5711058010129574,0.4288941989870426
proper,positive,0.19400566476543432,0.12426704602588996,0.6095579614195521,0.39044203858044785
prophetic,positive,0.1417264521005399,0.1313030180276001,0.5190884780094394,0.48091152199056053
proportional,positive,0.14178536035291445,0.08878926268576376,0.614921791844935,0.38507820815506494
prospective,positive,0.1155282144332665,0.08919065640671406,0.5643261608431284,0.4356738391568716
prosperous,positive,0.13036558225638722,0.10545255923271359,0.5528225327923405,0.44717746720765955
prototypical,positive,0.14891571312573015,0.13257290680403783,0.5290292487237492,0.4709707512762507
provisional,positive,0.08323875766821062,0.06081398434338796,0.5778352880051986,0.42216471199480154
proximate,positive,0.1335575196682886,0.108403718421755,0.5519789893726136,0.4480210106273864
prudential,positive,0.068188555252859,0.04659396692341755,0.5940674064309098,0.4059325935690902
psychedelic,positive,0.1257347302546205,0.11040530523560636,0.5324583355532878,0.4675416644467122
psychiatric,positive,0.11233818499150923,0.09271005083150892,0.5478622361251179,0.4521377638748821
psychological,positive,0.18678562010083302,0.12648081487109533,0.5962516224170993,0.40374837758290066
psychosomatic,positive,0.12480052625188777,0.10109924987867464,0.552459716382177,0.4475402836178231
public,positive,0.1288237067655359,0.0886485309318566,0.5923685162277635,0.40763148377223646
punishable,negative,0.07631655821950199,0.11312541726730288,0.4028492525132987,0.5971507474867014
pure,positive,0.1877025586755388,0.14797783969229705,0.5591704478074881,0.4408295521925118
pushy,negative,0.07818500177349018,0.24425407248667952,0.24247992261137757,0.7575200773886224
putrid,negative,0.0957443294943827,0.21747938606509298,0.3056739472085169,0.694326052791483
pyrotechnic,positive,0.11214423032990131,0.06702569393099919,0.6259099053175973,0.37409009468240273
qualified,positive,0.10322810934968872,0.06574781520536024,0.6109042434388876,0.3890957565611125
qualitative,positive,0.1939540843796072,0.08754174168299007,0.6890122922692179,0.3109877077307821
quality,positive,0.19560668972378198,0.08940636201820312,0.6863078323194112,0.3136921676805888
quantifiable,positive,0.15969620225902467,0.10365927106367427,0.6063902915863958,0.3936097084136043
queasy,negative,0.07608491236978353,0.174577863869663,0.3035349464776658,0.6964650535223341
questionable,negative,0.1505847572743303,0.23807479635737158,0.38744643188940125,0.6125535681105987
quick,negative,0.13424534675736488,0.15873165483458,0.458211211214252,0.5417887887857481
rabid,negative,0.0643539850365489,0.181739266683869,0.26150243692850345,0.7384975630714965
racist,negative,0.09363384567963713,0.23171366723805958,0.2877964083386853,0.7122035916613147
radiant,positive,0.11968429991868103,0.08812066513980876,0.5759453335727283,0.42405466642727185
radical,positive,0.13272681030509295,0.12936226142343793,0.5064187126526587,0.4935812873473412
rainy,negative,0.06655556459859735,0.08475082864934305,0.43987278508142824,0.5601272149185718
rancid,negative,0.06566992012019934,0.1254266524022286,0.34364781771526554,0.6563521822847345
rancorous,negative,0.07863735801348863,0.1841116262610536,0.29928701049257606,0.7007129895074239
rank,positive,0.060349456083422605,0.04716568014891191,0.5613112553102348,0.4386887446897651
rapid_fire,positive,0.05351731584579944,0.0410487208322091,0.5659253335108309,0.4340746664891692
rare,positive,0.1631756617199883,0.14889989165404144,0.5228722979285036,0.47712770207149646
rash,negative,0.07000064101782533,0.17819699591177524,0.2820358883500591,0.7179641116499409
rational,positive,0.19965510558306654,0.1440024423727522,0.5809711055982236,0.4190288944017765
ratty,negative,0.06042961088025317,0.14535031651619806,0.2936613480469879,0.706338651953012
raw,positive,0.10838457598994211,0.1023000115417408,0.5144399847171695,0.48556001528283055
reactive,positive,0.17757646734636107,0.12534593574819156,0.5862110742959254,0.4137889257040745
realistic,positive,0.21662091144316462,0.18248537089883549,0.5427649752141435,0.4572350247858566
reasonable,positive,0.17654658473199278,0.15578533904705302,0.5312357077358946,0.4687642922641054
recent,positive,0.12911017952742354,0.09109094689134989,0.5863284245053533,0.4136715754946468
rechargeable,positive,0.10252529418421558,0.046145235000689615,0.6896141067521347,0.3103858932478652
reciprocal,positive,0.16268674386963725,0.09026717156694194,0.6431477591040736,0.3568522408959264
recognizable,positive,0.16598244674109647,0.1295903007248972,0.5615620796034084,0.4384379203965916
rectangular,positive,0.13492795601104293,0.09045527269617891,0.5986601433699291,0.401339856630071
recurrent,positive,0.14455351896731464,0.1216059172484225,0.5431087509899364,0.4568912490100636
recyclable,positive,0.11036476008619074,0.06877169843836943,0.6160932341478627,0.38390676585213734
red,negative,0.10685608541078702,0.11474522360555935,0.48219970308435683,0.5178002969156432
redeemable,positive,0.0757192786259111,0.04964486377224445,0.6039947083547005,0.3960052916452996
referential,positive,0.1545699242436162,0.10086278822045149,0.6051297140156233,0.3948702859843768
refillable,positive,0.11188743508839794,0.05886025630678449,0.655279343305691,0.34472065669430896
reflective,positive,0.19992424860855273,0.12632557656798188,0.612794960121046,0.38720503987895405
refractive,positive,0.12848106723831315,0.06773517731369873,0.6547932233218139,0.34520677667818617
refundable,positive,0.08826954149701885,0.060903137869753106,0.5917272644811178,0.40827273551888227
regal,positive,0.07106594550298594,0.05683503356472051,0.5556325371470849,0.444367462852915
regional,positive,0.1097292372400005,0.03999316551646469,0.7328845598242462,0.2671154401757537
regrettable,negative,0.11846525582850434,0.23457402247655967,0.33555828801048476,0.6644417119895153
regular,positive,0.10932798182378267,0.07812082890773789,0.583241800239379,0.416758199760621
relevant,positive,0.2193929472588027,0.14877181995221908,0.5959096763136295,0.40409032368637066
reliable,positive,0.1905401269332698,0.13127549314573245,0.5920785538206451,0.40792144617935494
religious,positive,0.15671759356887363,0.11984241111908515,0.5666675980342757,0.4333324019657243
reluctant,negative,0.07419800341768129,0.20068166481737706,0.2699290343810813,0.7300709656189186
remarkable,positive,0.19193292615134344,0.14169689558951398,0.575287080602839,0.42471291939716105
remedial,positive,0.10296703584472187,0.07029269475938674,0.5942929466974489,0.40570705330255113
remote,positive,0.13593703635973464,0.10065113047307356,0.5745724233782091,0.42542757662179087
removable,positive,0.141376287639997,0.07783160213199582,0.644941602179777,0.355058397820223
renewable,positive,0.1082608380232326,0.05170567384156743,0.6767718865729356,0.3232281134270644
repairable,positive,0.10240290217088681,0.09279240204192452,0.52461765196586,0.47538234803414003
repeatable,positive,0.18061939958966902,0.1027765988217124,0.6373392729684189,0.36266072703158114
replaceable,positive,0.13354285806448796,0.07058953621038015,0.6541972847517282,0.3458027152482717
representative,positive,0.0850497899598955,0.05341481374860402,0.6142348851764692,0.38576511482353093
reproductive,positive,0.14082560211112705,0.08246922544908711,0.6306711339883219,0.36932886601167814
republican,positive,0.07756483742690762,0.05271994017735391,0.5953484271394307,0.4046515728605694
repugnant,negative,0.12224085367324623,0.2491610224608068,0.32913364613463847,0.6708663538653615
repulsive,negative,0.1414253991394262,0.2587482531141258,0.3534100717101144,0.6465899282898856
reputable,positive,0.11850044697136713,0.10152151006667318,0.538584642035882,0.4614153579641181
reputed,positive,0.09468772031360469,0.0904888446205626,0.511337492124165,0.48866250787583504
resealable,positive,0.09871384829683746,0.06433299391192392,0.6054324448089988,0.39456755519100123
resentful,negative,0.08947140616358246,0.25688845897914525,0.258319208337586,0.7416807916624141
resident,positive,0.08322475974752985,0.05954293047263791,0.5829383358320472,0.41706166416795265
residential,positive,0.1143689907097918,0.062078197568284775,0.6481768954546842,0.3518231045453159
residual,positive,0.1713622046617615,0.11316937618629022,0.6022607548554477,0.39773924514455217
resolvable,positive,0.1171572873944152,0.07538764785549945,0.6084672507347457,0.3915327492652543
resonant,positive,0.16654184411217285,0.09992231695280182,0.6250065428932609,0.3749934571067392
respective,positive,0.09929054851723956,0.05813199491154798,0.6307263645638856,0.36927363543611447
responsive,positive,0.1855601153326643,0.11932916788239656,0.6086147514793923,0.39138524852060774
restful,positive,0.116585913735397,0.08457077463436806,0.57957761524235,0.4204223847576499
retired,positive,0.06411430022544078,0.03568540943564989,0.6424297269317336,0.3575702730682664
retrospective,positive,0.08523941198717075,0.05234329663301196,0.6195503260695839,0.3804496739304161
reusable,positive,0.1510555100449133,0.06875562409873082,0.6872059080783425,0.3127940919216576
reversible,positive,0.17274264134937997,0.09770583731607846,0.6387266151460241,0.361273384853976
revised,positive,0.08211486274327714,0.0452435950763365,0.6447539028745304,0.3552460971254697
revolutionary,positive,0.0936806330882518,0.0914822234993255,0.5059364216707428,0.49406357832925707
rhetorical,positive,0.18665793100201594,0.14931505544858484,0.5555742233147094,0.4444257766852905
rhythmic,positive,0.14255720306733088,0.07756031057204876,0.6476413471618779,0.352358652838122
rigorous,positive,0.17924629581740176,0.09811714246264122,0.6462506267189543,0.3537493732810458
robotic,positive,0.12239663565081796,0.10560112736345456,0.5368326163935039,0.4631673836064962
robust,positive,0.2171774114820976,0.1354331931011491,0.6159128757309535,0.38408712426904656
roomy,positive,0.1269846758710138,0.10055821645692335,0.5580691823500343,0.44193081764996556
rotten,negative,0.0493665886199725,0.10077459870547689,0.32880110714033706,0.6711988928596629
rough,negative,0.10900125668311751,0.15683462851395324,0.4100321391986344,0.5899678608013657
roundtable,positive,0.09308813100739016,0.0428778214025146,0.6846429518380583,0.3153570481619416
routine,positive,0.12407067571201388,0.0947529202108892,0.5669894747352887,0.4330105252647113
royal,positive,0.07137015498116898,0.03677742500399796,0.6599329822355507,0.3400670177644492
rude,negative,0.09230340816501524,0.27461859259432037,0.251561388998195,0.748438611001805
rudimentary,positive,0.17375547901206623,0.11961761451439058,0.5922679442871155,0.40773205571288457
rugged,positive,0.14372510754941414,0.14350060856327027,0.5003908058602521,0.49960919413974786
rumpled,positive,0.06307587244785591,0.03787063482949244,0.6248445255719082,0.3751554744280918
rural,positive,0.11026912743070068,0.06284837623947746,0.6369611685296964,0.3630388314703036
rustic,positive,0.14093296782230028,0.11517154664393853,0.5502947424258656,0.44970525757413427
rusty,negative,0.06906524275861918,0.13647679324685213,0.336015172861189,0.6639848271388109
saccharin,positive,0.10619488944655613,0.0870109646536538,0.5496463341709932,0.4503536658290069
sacred,positive,0.12970797677708196,0.09959904778092088,0.5656519987867731,0.434348001213227
sacrilegious,negative,0.09885538955464555,0.23718024576752006,0.2941812687808258,0.7058187312191742
